t,theta_true,omega_true,theta_hat,omega_hat,theta_meas,omega_meas,forcing_d,u,error,pid_integral,pid_derivative,K00,K01,K10,K11,P00,P01,P10,P11,Q00,Q01,Q10,Q11,R00,R01,R10,R11
18.88,10.402470037420466,0.06770740878454942,10.244356346058336,-0.48437375555862483,10.443178595226428,0.1971928784826264,0.5517346006484415,-8.735519799312286,-0.24435634605833556,-6.642581996799447,-0.15063722999357765,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
18.900000000000002,10.403824185596157,0.05458550326847385,10.24729895352724,-0.48638535932832366,10.440782876802565,0.14520407688312986,0.6045648718618942,-9.387419917369957,-0.24729895352724007,-6.647527975869992,-0.14713037344522562,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
18.92,10.404915895661526,0.04025313610486092,10.248192568233502,-0.49062774955079935,10.410903699943475,0.10907188130527533,0.5624735337510728,-9.414778258032843,-0.24819256823350244,-6.6524918272346625,-0.04468073531311845,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
18.94,10.405720958383624,0.03017139031619967,10.243155458287962,-0.4932851013355513,10.316311895462968,0.07020071001671653,0.5763879441867558,-9.223778980195924,-0.24315545828796203,-6.657354936400422,0.2518554972770204,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
18.96,10.406324386189947,0.035854294368247976,10.244411961888744,-0.4866108440764378,10.414796277797866,0.0344017064262325,0.7204849480195332,-8.585198524726001,-0.24441196188874414,-6.662243175638197,-0.06282518003910553,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
18.98,10.407041472077312,0.033751974838109905,10.24662852588339,-0.495584980050687,10.429675389403211,-0.018463951103825732,0.975400689065469,-9.232013154603848,-0.24662852588338957,-6.6671757461558645,-0.11082819973227132,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
19.0,10.407716511574074,0.035461939780695825,10.24780937439869,-0.5089911734060009,10.417739358233503,-0.06690640417971888,1.284970094450083,-9.355117404454303,-0.24780937439869,-6.672131933643838,-0.05904242576502128,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
19.02,10.408425750369688,0.03516260012142095,10.253476075810067,-0.5061683984587241,10.496233617934228,0.15504891344068575,1.0942202724949803,-9.26831052916078,-0.2534760758100667,-6.67720145516004,-0.28333507056883533,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
19.04,10.409129002372117,0.025858859705497828,10.253440339867428,-0.5267906612942046,10.407975720667757,-0.07982629641052193,1.1504311275897605,-9.778632354398377,-0.25344033986742787,-6.682270261957388,0.001786797131941853,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
19.06,10.409646179566227,0.026877615398804417,10.256192380659707,-0.5322993126564101,10.459752896677168,-0.02773022530246035,1.0961338163141672,-9.213100066367783,-0.25619238065970684,-6.687394109570582,-0.1376020396139488,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
19.080000000000002,10.410183731874204,0.021790988633187326,10.253835725295906,-0.5397166405175715,10.380822405836222,0.0252519444863333,1.0995971736274721,-9.52452199539555,-0.2538357252959056,-6.6924708240765005,0.11783276819006261,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
19.1,10.410619551646867,0.03513148799758521,10.253889506111872,-0.536064817118432,10.420074926614756,0.04080483384672844,1.4880942035597546,-8.995162540655432,-0.25388950611187155,-6.697548614198738,-0.0026890407982982367,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
19.12,10.411322181406819,0.042438133519545375,10.257119234013972,-0.5356708758618292,10.470839048386908,0.06688268802501368,1.4322334009856723,-9.24182175691405,-0.2571192340139721,-6.702690998879018,-0.16148639510502605,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
19.14,10.412170944077209,0.04936329695174684,10.258823088046709,-0.5396692514411304,10.449046897006864,0.0978424215014311,1.765230013641394,-9.59685612922879,-0.25882308804670906,-6.707867460639952,-0.08519270163684922,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
19.16,10.413158210016244,0.04550911470080389,10.257005124409977,-0.5459938865972478,10.394502225713975,0.012351928410769757,1.0920970675711543,-9.466483744380742,-0.2570051244099769,-6.713007563128151,0.09089818183660725,0.06127716807822552,0.0,0.0,0.06127716807822552,0.0030638584039112764,0.0,0.0,0.0030638584039112764,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.05
