t,theta1,omega1,theta2,omega2,x_beam,v_beam,domega1,domega2,dv,sensor_theta1,sensor_omega1,sensor_theta2,sensor_omega2,sensor_x,sensor_v,forcing,error,pid_integral,pid_derivative
7.4962481240620304,6.716548503169154,-31.12323394164983,6.833637917335769,-29.232190276524463,-1.7889605233472006,-0.6348498857536923,-348.78394933961863,-321.76030153630376,-0.2043780235406416,,,,,,,-2.892673756562683,,,
7.518759379689844,6.0159254279444205,-36.60816776978435,6.175584609460031,-34.27503135145753,-1.8032517914106905,-0.6007130729749912,-243.65294938757586,-224.0142068620265,1.5164330832138546,,,,,,,-2.640961608031424,,,
7.541270635317659,5.191829605212907,-40.04932267661097,5.404010617056034,-37.420892655549785,-1.8167745969554001,-0.5330456404414419,-152.86374797214245,-139.74614993067604,3.0059377252125614,,,,,,,-2.3116679534032833,,,
7.563781890945473,4.290269064718913,-42.04523863410327,4.561619336665969,-39.22977012216771,-1.8287741236286692,-0.4416729891673257,-88.66302220060238,-80.35435679487179,4.058976219932404,,,,,,,-1.9297694453200926,,,
7.586293146573286,3.3437779498941773,-43.1454644516043,3.6785079532254756,-40.21535302331528,-1.8387167371917155,-0.33564799113628097,-48.874475759656576,-43.78178265320001,4.709866023645745,,,,,,,-1.5165694674581558,,,
7.6088044022011,2.372519370443355,-43.733054512164145,2.7732098611548466,-40.735541158689216,-1.8462725949211465,-0.22128882133526956,-26.102056245758696,-23.1079129469445,5.080088454049374,,,,,,,-1.08701023323967,,,
7.631315657828914,1.3880334009349076,-44.03938255865697,1.856201680994259,-41.00642721923388,-1.8512540841458023,-0.10241357740599992,-13.607772554203285,-12.033360778417274,5.280702502546889,,,,,,,-0.6502958718052035,,,
7.653826913456728,0.3966516024658914,-44.19388619247668,0.933095515478739,-41.148829095374666,-1.8535595423665476,0.018841744430514284,-6.863394755680238,-6.325807786787397,5.386430852248709,,,,,,,-0.21166825585954874,,,
7.676338169084542,-0.5982082667994666,-43.61678007941176,0.0067837049275335515,-41.24668658475603,-1.8531353910411983,0.12809863463706384,25.63633600037282,-4.347047139407611,4.853433856064279,,,,,,,0.22600849730584713,,,
7.698849424712356,-1.580076752829246,-42.33931722578809,-0.9217310005822319,-42.48684622612069,-1.8502517299313095,0.06436663104468052,56.74773876430471,-55.09064717973237,-2.831117226248317,,,,,,,0.6611936404865406,,,
7.72136068034017,-2.5331879460060667,-41.4682314300046,-1.8781632567980553,-41.70622877539233,-1.8488027562459615,-0.05259055839360939,38.69556679491557,34.676761866799616,-5.195498259714256,,,,,,,1.0867018063575176,,,
7.7438719359679835,-3.4666899041602472,-40.19514947231057,-2.817022834033,-40.56255778931339,-1.8499866357495696,-0.16288813903505706,56.55312963178604,50.80440669270677,-4.899663637827864,,,,,,,1.4957855899895787,,,
7.766383191595797,-4.37153318892962,-38.351798180943206,-3.730136941346208,-38.89835016879496,-1.8536534522861265,-0.2636822173761911,81.88576069874131,73.92780074258509,-4.477496946753931,,,,,,,1.8925523480300317,,,
7.788894447223611,-5.234880321567161,-35.71443025093902,-4.60578764549617,-36.504217775686925,-1.8595892700859908,-0.3511882906491586,117.1577442684083,106.35268119606603,-3.8872142327258246,,,,,,,2.2732376902242466,,,
7.811405702851426,-6.038856990547779,-32.0036533277371,-5.427543423338046,-33.11865628521518,-1.867494959470289,-0.42067324735776956,164.84095709956966,150.3941648767336,-3.0866761880114097,,,,,,,2.6325356883836686,,,
7.833916958479239,-6.759299411632406,-26.90670038921658,-6.173085961024231,-28.448764565697566,-1.8769648424773424,-0.46682150854997434,226.4179760911669,207.44696771812696,-2.0500083138492755,,,,,,,2.9631076230887383,,,
7.856428214107053,-7.365003022195061,-20.143173410450437,-6.813503372458143,-22.231527118299848,-1.8874735807888725,-0.4848280072464211,300.450898456745,276.1835034966231,-0.7998886865377131,,,,,,,3.255104506067615,,,
