Time,StepCount,look_ahead_distance_meter,prev_wp_x,prev_wp_y,next_wp_x,next_wp_y,os_x,os_y,final_heading_rad,chi_desired_rad,chi_desired_deg,last_wp_active
217,217,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-26.231173,-88.158982,0.000000,1.172324,67.169238,0
218,218,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-26.126170,-87.930048,0.000000,1.172574,67.183522,0
219,219,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-26.021380,-87.701270,0.000000,1.172820,67.197646,0
220,220,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-25.916776,-87.472628,0.000000,1.173064,67.211629,0
221,221,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-25.812332,-87.244101,0.000000,1.173306,67.225492,0
222,222,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-25.708025,-87.015672,0.000000,1.173546,67.239252,0
223,223,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-25.603832,-86.787323,0.000000,1.173785,67.252923,0
224,224,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-25.499737,-86.559039,0.000000,1.174022,67.266519,0
225,225,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-25.395720,-86.330806,0.000000,1.174258,67.280052,0
226,226,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-25.291768,-86.102611,0.000000,1.174494,67.293533,0
227,227,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-25.187867,-85.874442,0.000000,1.174728,67.306971,0
228,228,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-25.084006,-85.646287,0.000000,1.174962,67.320373,0
229,229,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-24.980173,-85.418138,0.000000,1.175196,67.333747,0
230,230,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-24.876361,-85.189986,0.000000,1.175429,67.347099,0
231,231,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-24.772561,-84.961822,0.000000,1.175661,67.360431,0
232,232,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-24.668768,-84.733640,0.000000,1.175894,67.373750,0
233,233,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-24.564976,-84.505434,0.000000,1.176126,67.387056,0
234,234,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-24.461182,-84.277198,0.000000,1.176358,67.400353,0
235,235,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-24.357381,-84.048927,0.000000,1.176590,67.413642,0
236,236,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-24.253571,-83.820617,0.000000,1.176822,67.426924,0
237,237,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-24.149752,-83.592265,0.000000,1.177054,67.440199,0
238,238,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-24.045921,-83.363868,0.000000,1.177285,67.453466,0
239,239,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-23.942078,-83.135423,0.000000,1.177516,67.466725,0
240,240,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-23.838224,-82.906928,0.000000,1.177748,67.479976,0
241,241,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-23.734359,-82.678382,0.000000,1.177979,67.493217,0
242,242,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-23.630484,-82.449783,0.000000,1.178210,67.506445,0
243,243,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-23.526601,-82.221131,0.000000,1.178440,67.519660,0
244,244,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-23.422711,-81.992425,0.000000,1.178671,67.532859,0
245,245,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-23.318817,-81.763664,0.000000,1.178901,67.546040,0
246,246,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-23.214920,-81.534850,0.000000,1.179130,67.559201,0
247,247,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-23.111023,-81.305982,0.000000,1.179360,67.572338,0
248,248,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-23.007129,-81.077060,0.000000,1.179589,67.585451,0
249,249,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-22.903240,-80.848085,0.000000,1.179817,67.598536,0
250,250,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-22.799358,-80.619059,0.000000,1.180045,67.611590,0
251,251,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-22.695488,-80.389981,0.000000,1.180272,67.624611,0
252,252,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-22.591631,-80.160853,0.000000,1.180499,67.637596,0
253,253,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-22.487790,-79.931676,0.000000,1.180725,67.650543,0
254,254,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-22.383968,-79.702452,0.000000,1.180950,67.663450,0
255,255,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-22.280168,-79.473181,0.000000,1.181174,67.676313,0
256,256,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-22.176393,-79.243864,0.000000,1.181398,67.689131,0
257,257,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-22.072646,-79.014504,0.000000,1.181621,67.701901,0
258,258,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-21.968928,-78.785101,0.000000,1.181843,67.714622,0
259,259,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-21.865243,-78.555657,0.000000,1.182064,67.727290,0
260,260,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-21.761593,-78.326173,0.000000,1.182284,67.739904,0
261,261,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-21.657980,-78.096651,0.000000,1.182504,67.752462,0
262,262,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-21.554406,-77.867093,0.000000,1.182722,67.764963,0
263,263,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-21.450875,-77.637498,0.000000,1.182939,67.777404,0
264,264,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-21.347387,-77.407869,0.000000,1.183155,67.789784,0
265,265,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-21.243944,-77.178208,0.000000,1.183370,67.802102,0
266,266,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-21.140549,-76.948514,0.000000,1.183584,67.814355,0
267,267,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-21.037203,-76.718791,0.000000,1.183797,67.826544,0
268,268,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-20.933908,-76.489038,0.000000,1.184008,67.838666,0
269,269,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-20.830665,-76.259257,0.000000,1.184218,67.850721,0
270,270,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-20.727475,-76.029449,0.000000,1.184428,67.862708,0
271,271,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-20.624341,-75.799615,0.000000,1.184636,67.874625,0
272,272,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-20.521262,-75.569757,0.000000,1.184842,67.886473,0
273,273,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-20.418240,-75.339875,0.000000,1.185048,67.898250,0
274,274,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-20.315275,-75.109970,0.000000,1.185252,67.909955,0
275,275,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-20.212370,-74.880044,0.000000,1.185455,67.921589,0
276,276,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-20.109524,-74.650096,0.000000,1.185657,67.933151,0
277,277,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-20.006737,-74.420128,0.000000,1.185858,67.944640,0
278,278,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-19.904012,-74.190140,0.000000,1.186057,67.956057,0
279,279,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-19.801348,-73.960134,0.000000,1.186255,67.967401,0
280,280,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-19.698745,-73.730110,0.000000,1.186452,67.978671,0
281,281,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-19.596204,-73.500069,0.000000,1.186647,67.989868,0
282,282,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-19.493725,-73.270010,0.000000,1.186841,68.000992,0
283,283,50.000000,-30.000000,-100.000000,-10.000000,-50.000000,-19.391309,-73.039936,0.000000,1.187034,68.012043,0
284,284,50.000000,-10.000000,-50.000000,0.000000,5.000000,-19.288954,-72.809845,0.183260,0.183260,10.500000,1
285,285,50.000000,-10.000000,-50.000000,0.000000,5.000000,-19.186663,-72.579740,0.183260,0.183260,10.500000,1
286,286,50.000000,-10.000000,-50.000000,0.000000,5.000000,-19.090185,-72.359699,0.183260,0.183260,10.500000,1
287,287,50.000000,-10.000000,-50.000000,0.000000,5.000000,-18.988269,-72.156355,0.183260,0.183260,10.500000,1
288,288,50.000000,-10.000000,-50.000000,0.000000,5.000000,-18.880960,-71.965923,0.183260,0.183260,10.500000,1
289,289,50.000000,-10.000000,-50.000000,0.000000,5.000000,-18.770118,-71.786118,0.183260,0.183260,10.500000,1
290,290,50.000000,-10.000000,-50.000000,0.000000,5.000000,-18.657414,-71.614866,0.183260,0.183260,10.500000,1
291,291,50.000000,-10.000000,-50.000000,0.000000,5.000000,-18.544354,-71.450305,0.183260,0.183260,10.500000,1
292,292,50.000000,-10.000000,-50.000000,0.000000,5.000000,-18.432291,-71.290792,0.183260,0.183260,10.500000,1
293,293,50.000000,-10.000000,-50.000000,0.000000,5.000000,-18.322441,-71.134892,0.183260,0.183260,10.500000,1
294,294,50.000000,-10.000000,-50.000000,0.000000,5.000000,-18.215897,-70.981381,0.183260,0.183260,10.500000,1
295,295,50.000000,-10.000000,-50.000000,0.000000,5.000000,-18.113649,-70.829240,0.183260,0.183260,10.500000,1
296,296,50.000000,-10.000000,-50.000000,0.000000,5.000000,-18.016596,-70.677644,0.183260,0.183260,10.500000,1
297,297,50.000000,-10.000000,-50.000000,0.000000,5.000000,-17.925780,-70.525835,0.183260,0.183260,10.500000,1
298,298,50.000000,-10.000000,-50.000000,0.000000,5.000000,-17.842261,-70.373159,0.183260,0.183260,10.500000,1
299,299,50.000000,-10.000000,-50.000000,0.000000,5.000000,-17.766883,-70.219039,0.183260,0.183260,10.500000,1
300,300,50.000000,-10.000000,-50.000000,0.000000,5.000000,-17.700237,-70.062933,0.183260,0.183260,10.500000,1
301,301,50.000000,-10.000000,-50.000000,0.000000,5.000000,-17.642685,-69.904321,0.183260,0.183260,10.500000,1
302,302,50.000000,-10.000000,-50.000000,0.000000,5.000000,-17.594385,-69.742704,0.183260,0.183260,10.500000,1
303,303,50.000000,-10.000000,-50.000000,0.000000,5.000000,-17.555314,-69.577591,0.183260,0.183260,10.500000,1
304,304,50.000000,-10.000000,-50.000000,0.000000,5.000000,-17.525284,-69.408495,0.183260,0.183260,10.500000,1
305,305,50.000000,-10.000000,-50.000000,0.000000,5.000000,-17.503963,-69.234935,0.183260,0.183260,10.500000,1
306,306,50.000000,-10.000000,-50.000000,0.000000,5.000000,-17.490890,-69.056425,0.183260,0.183260,10.500000,1
307,307,50.000000,-10.000000,-50.000000,0.000000,5.000000,-17.485492,-68.872483,0.183260,0.183260,10.500000,1
308,308,50.000000,-10.000000,-50.000000,0.000000,5.000000,-17.487096,-68.682625,0.183260,0.183260,10.500000,1
309,309,50.000000,-10.000000,-50.000000,0.000000,5.000000,-17.494946,-68.486372,0.183260,0.183260,10.500000,1
310,310,50.000000,-10.000000,-50.000000,0.000000,5.000000,-17.508213,-68.283251,0.183260,0.183260,10.500000,1
311,311,50.000000,-10.000000,-50.000000,0.000000,5.000000,-17.526016,-68.072801,0.183260,0.183260,10.500000,1
312,312,50.000000,-10.000000,-50.000000,0.000000,5.000000,-17.547426,-67.854574,0.183260,0.183260,10.500000,1
313,313,50.000000,-10.000000,-50.000000,0.000000,5.000000,-17.571485,-67.628139,0.183260,0.183260,10.500000,1
314,314,50.000000,-10.000000,-50.000000,0.000000,5.000000,-17.597216,-67.393090,0.183260,0.183260,10.500000,1
315,315,50.000000,-10.000000,-50.000000,0.000000,5.000000,-17.623636,-67.149043,0.183260,0.183260,10.500000,1
316,316,50.000000,-10.000000,-50.000000,0.000000,5.000000,-17.649764,-66.895644,0.183260,0.183260,10.500000,1
317,317,50.000000,-10.000000,-50.000000,0.000000,5.000000,-17.674634,-66.632567,0.183260,0.183260,10.500000,1
318,318,50.000000,-10.000000,-50.000000,0.000000,5.000000,-17.697302,-66.359519,0.183260,0.183260,10.500000,1
319,319,50.000000,-10.000000,-50.000000,0.000000,5.000000,-17.716852,-66.076237,0.183260,0.183260,10.500000,1
320,320,50.000000,-10.000000,-50.000000,0.000000,5.000000,-17.732408,-65.782494,0.183260,0.183260,10.500000,1
321,321,50.000000,-10.000000,-50.000000,0.000000,5.000000,-17.743135,-65.478094,0.183260,0.183260,10.500000,1
322,322,50.000000,-10.000000,-50.000000,0.000000,5.000000,-17.748244,-65.162875,0.183260,0.183260,10.500000,1
323,323,50.000000,-10.000000,-50.000000,0.000000,5.000000,-17.746995,-64.836707,0.183260,0.183260,10.500000,1
324,324,50.000000,-10.000000,-50.000000,0.000000,5.000000,-17.738704,-64.499495,0.183260,0.183260,10.500000,1
325,325,50.000000,-10.000000,-50.000000,0.000000,5.000000,-17.722738,-64.151172,0.183260,0.183260,10.500000,1
326,326,50.000000,-10.000000,-50.000000,0.000000,5.000000,-17.698521,-63.791707,0.183260,0.183260,10.500000,1
327,327,50.000000,-10.000000,-50.000000,0.000000,5.000000,-17.665534,-63.421096,0.183260,0.183260,10.500000,1
328,328,50.000000,-10.000000,-50.000000,0.000000,5.000000,-17.623311,-63.039367,0.183260,0.183260,10.500000,1
329,329,50.000000,-10.000000,-50.000000,0.000000,5.000000,-17.571446,-62.646577,0.183260,0.183260,10.500000,1
330,330,50.000000,-10.000000,-50.000000,0.000000,5.000000,-17.509584,-62.242812,0.183260,0.183260,10.500000,1
331,331,50.000000,-10.000000,-50.000000,0.000000,5.000000,-17.437428,-61.828185,0.183260,0.183260,10.500000,1
332,332,50.000000,-10.000000,-50.000000,0.000000,5.000000,-17.354734,-61.402839,0.183260,0.183260,10.500000,1
333,333,50.000000,-10.000000,-50.000000,0.000000,5.000000,-17.261308,-60.966939,0.183260,0.183260,10.500000,1
334,334,50.000000,-10.000000,-50.000000,0.000000,5.000000,-17.157012,-60.520678,0.183260,0.183260,10.500000,1
335,335,50.000000,-10.000000,-50.000000,0.000000,5.000000,-17.041755,-60.064274,0.183260,0.183260,10.500000,1
336,336,50.000000,-10.000000,-50.000000,0.000000,5.000000,-16.915497,-59.597965,0.183260,0.183260,10.500000,1
337,337,50.000000,-10.000000,-50.000000,0.000000,5.000000,-16.778247,-59.122014,0.183260,0.183260,10.500000,1
338,338,50.000000,-10.000000,-50.000000,0.000000,5.000000,-16.630061,-58.636704,0.183260,0.183260,10.500000,1
339,339,50.000000,-10.000000,-50.000000,0.000000,5.000000,-16.471040,-58.142338,0.183260,0.183260,10.500000,1
340,340,50.000000,-10.000000,-50.000000,0.000000,5.000000,-16.301330,-57.639235,0.183260,0.183260,10.500000,1
341,341,50.000000,-10.000000,-50.000000,0.000000,5.000000,-16.121121,-57.127734,0.183260,0.183260,10.500000,1
342,342,50.000000,-10.000000,-50.000000,0.000000,5.000000,-15.930643,-56.608190,0.183260,0.183260,10.500000,1
343,343,50.000000,-10.000000,-50.000000,0.000000,5.000000,-15.730168,-56.080969,0.183260,0.183260,10.500000,1
344,344,50.000000,-10.000000,-50.000000,0.000000,5.000000,-15.520005,-55.546455,0.183260,0.183260,10.500000,1
345,345,50.000000,-10.000000,-50.000000,0.000000,5.000000,-15.300499,-55.005041,0.183260,0.183260,10.500000,1
346,346,50.000000,-10.000000,-50.000000,0.000000,5.000000,-15.072030,-54.457130,0.183260,0.183260,10.500000,1
347,347,50.000000,-10.000000,-50.000000,0.000000,5.000000,-14.835009,-53.903138,0.183260,0.183260,10.500000,1
348,348,50.000000,-10.000000,-50.000000,0.000000,5.000000,-14.589878,-53.343487,0.183260,0.183260,10.500000,1
349,349,50.000000,-10.000000,-50.000000,0.000000,5.000000,-14.337103,-52.778606,0.183260,0.183260,10.500000,1
350,350,50.000000,-10.000000,-50.000000,0.000000,5.000000,-14.077176,-52.208931,0.183260,0.183260,10.500000,1
351,351,50.000000,-10.000000,-50.000000,0.000000,5.000000,-13.810610,-51.634902,0.183260,0.183260,10.500000,1
352,352,50.000000,-10.000000,-50.000000,0.000000,5.000000,-13.537936,-51.056962,0.183260,0.183260,10.500000,1
353,353,50.000000,-10.000000,-50.000000,0.000000,5.000000,-13.259701,-50.475559,0.183260,0.183260,10.500000,1
354,354,50.000000,-10.000000,-50.000000,0.000000,5.000000,-12.976463,-49.891139,0.183260,0.183260,10.500000,1
355,355,50.000000,-10.000000,-50.000000,0.000000,5.000000,-12.688789,-49.304149,0.183260,0.183260,10.500000,1
356,356,50.000000,-10.000000,-50.000000,0.000000,5.000000,-12.397252,-48.715034,0.183260,0.183260,10.500000,1
357,357,50.000000,-10.000000,-50.000000,0.000000,5.000000,-12.102430,-48.124238,0.183260,0.183260,10.500000,1
358,358,50.000000,-10.000000,-50.000000,0.000000,5.000000,-11.804898,-47.532200,0.183260,0.183260,10.500000,1
359,359,50.000000,-10.000000,-50.000000,0.000000,5.000000,-11.505229,-46.939352,0.183260,0.183260,10.500000,1
360,360,50.000000,-10.000000,-50.000000,0.000000,5.000000,-11.203992,-46.346124,0.183260,0.183260,10.500000,1
361,361,50.000000,-10.000000,-50.000000,0.000000,5.000000,-10.901744,-45.752932,0.183260,0.183260,10.500000,1
362,362,50.000000,-10.000000,-50.000000,0.000000,5.000000,-10.599035,-45.160190,0.183260,0.183260,10.500000,1
363,363,50.000000,-10.000000,-50.000000,0.000000,5.000000,-10.296398,-44.568296,0.183260,0.183260,10.500000,1
364,364,50.000000,-10.000000,-50.000000,0.000000,5.000000,-9.994354,-43.977640,0.183260,0.183260,10.500000,1
365,365,50.000000,-10.000000,-50.000000,0.000000,5.000000,-9.693405,-43.388599,0.183260,0.183260,10.500000,1
366,366,50.000000,-10.000000,-50.000000,0.000000,5.000000,-9.394034,-42.801536,0.183260,0.183260,10.500000,1
367,367,50.000000,-10.000000,-50.000000,0.000000,5.000000,-9.096703,-42.216801,0.183260,0.183260,10.500000,1
368,368,50.000000,-10.000000,-50.000000,0.000000,5.000000,-8.801855,-41.634727,0.183260,0.183260,10.500000,1
369,369,50.000000,-10.000000,-50.000000,0.000000,5.000000,-8.509906,-41.055633,0.183260,0.183260,10.500000,1
370,370,50.000000,-10.000000,-50.000000,0.000000,5.000000,-8.221251,-40.479820,0.183260,0.183260,10.500000,1
371,371,50.000000,-10.000000,-50.000000,0.000000,5.000000,-7.936260,-39.907573,0.183260,0.183260,10.500000,1
372,372,50.000000,-10.000000,-50.000000,0.000000,5.000000,-7.655276,-39.339159,0.183260,0.183260,10.500000,1
373,373,50.000000,-10.000000,-50.000000,0.000000,5.000000,-7.378620,-38.774827,0.183260,0.183260,10.500000,1
374,374,50.000000,-10.000000,-50.000000,0.000000,5.000000,-7.106584,-38.214808,0.183260,0.183260,10.500000,1
375,375,50.000000,-10.000000,-50.000000,0.000000,5.000000,-6.839435,-37.659316,0.183260,0.183260,10.500000,1
376,376,50.000000,-10.000000,-50.000000,0.000000,5.000000,-6.577418,-37.108544,0.183260,0.183260,10.500000,1
377,377,50.000000,-10.000000,-50.000000,0.000000,5.000000,-6.320746,-36.562670,0.183260,0.183260,10.500000,1
378,378,50.000000,-10.000000,-50.000000,0.000000,5.000000,-6.069614,-36.021851,0.183260,0.183260,10.500000,1
379,379,50.000000,-10.000000,-50.000000,0.000000,5.000000,-5.824187,-35.486228,0.183260,0.183260,10.500000,1
380,380,50.000000,-10.000000,-50.000000,0.000000,5.000000,-5.584609,-34.955925,0.183260,0.183260,10.500000,1
381,381,50.000000,-10.000000,-50.000000,0.000000,5.000000,-5.350999,-34.431049,0.183260,0.183260,10.500000,1
382,382,50.000000,-10.000000,-50.000000,0.000000,5.000000,-5.123455,-33.911689,0.183260,0.183260,10.500000,1
383,383,50.000000,-10.000000,-50.000000,0.000000,5.000000,-4.902053,-33.397919,0.183260,0.183260,10.500000,1
384,384,50.000000,-10.000000,-50.000000,0.000000,5.000000,-4.686846,-32.889798,0.183260,0.183260,10.500000,1
385,385,50.000000,-10.000000,-50.000000,0.000000,5.000000,-4.477869,-32.387371,0.183260,0.183260,10.500000,1
386,386,50.000000,-10.000000,-50.000000,0.000000,5.000000,-4.275136,-31.890667,0.183260,0.183260,10.500000,1
387,387,50.000000,-10.000000,-50.000000,0.000000,5.000000,-4.078645,-31.399705,0.183260,0.183260,10.500000,1
388,388,50.000000,-10.000000,-50.000000,0.000000,5.000000,-3.888375,-30.914488,0.183260,0.183260,10.500000,1
389,389,50.000000,-10.000000,-50.000000,0.000000,5.000000,-3.704290,-30.435011,0.183260,0.183260,10.500000,1
390,390,50.000000,-10.000000,-50.000000,0.000000,5.000000,-3.526338,-29.961255,0.183260,0.183260,10.500000,1
391,391,50.000000,-10.000000,-50.000000,0.000000,5.000000,-3.354453,-29.493193,0.183260,0.183260,10.500000,1
392,392,50.000000,-10.000000,-50.000000,0.000000,5.000000,-3.188555,-29.030788,0.183260,0.183260,10.500000,1
393,393,50.000000,-10.000000,-50.000000,0.000000,5.000000,-3.028555,-28.573996,0.183260,0.183260,10.500000,1
394,394,50.000000,-10.000000,-50.000000,0.000000,5.000000,-2.874350,-28.122765,0.183260,0.183260,10.500000,1
395,395,50.000000,-10.000000,-50.000000,0.000000,5.000000,-2.725827,-27.677033,0.183260,0.183260,10.500000,1
396,396,50.000000,-10.000000,-50.000000,0.000000,5.000000,-2.582865,-27.236738,0.183260,0.183260,10.500000,1
397,397,50.000000,-10.000000,-50.000000,0.000000,5.000000,-2.445336,-26.801806,0.183260,0.183260,10.500000,1
398,398,50.000000,-10.000000,-50.000000,0.000000,5.000000,-2.313102,-26.372165,0.183260,0.183260,10.500000,1
399,399,50.000000,-10.000000,-50.000000,0.000000,5.000000,-2.186022,-25.947734,0.183260,0.183260,10.500000,1
400,400,50.000000,-10.000000,-50.000000,0.000000,5.000000,-2.063947,-25.528431,0.183260,0.183260,10.500000,1
401,401,50.000000,-10.000000,-50.000000,0.000000,5.000000,-1.946725,-25.114172,0.183260,0.183260,10.500000,1
402,402,50.000000,-10.000000,-50.000000,0.000000,5.000000,-1.834201,-24.704870,0.183260,0.183260,10.500000,1
403,403,50.000000,-10.000000,-50.000000,0.000000,5.000000,-1.726216,-24.300436,0.183260,0.183260,10.500000,1
404,404,50.000000,-10.000000,-50.000000,0.000000,5.000000,-1.622610,-23.900782,0.183260,0.183260,10.500000,1
405,405,50.000000,-10.000000,-50.000000,0.000000,5.000000,-1.523221,-23.505817,0.183260,0.183260,10.500000,1
406,406,50.000000,-10.000000,-50.000000,0.000000,5.000000,-1.427887,-23.115453,0.183260,0.183260,10.500000,1
407,407,50.000000,-10.000000,-50.000000,0.000000,5.000000,-1.336445,-22.729599,0.183260,0.183260,10.500000,1
408,408,50.000000,-10.000000,-50.000000,0.000000,5.000000,-1.248735,-22.348168,0.183260,0.183260,10.500000,1
409,409,50.000000,-10.000000,-50.000000,0.000000,5.000000,-1.164596,-21.971072,0.183260,0.183260,10.500000,1
410,410,50.000000,-10.000000,-50.000000,0.000000,5.000000,-1.083871,-21.598225,0.183260,0.183260,10.500000,1
411,411,50.000000,-10.000000,-50.000000,0.000000,5.000000,-1.006402,-21.229543,0.183260,0.183260,10.500000,1
412,412,50.000000,-10.000000,-50.000000,0.000000,5.000000,-0.932038,-20.864945,0.183260,0.183260,10.500000,1
413,413,50.000000,-10.000000,-50.000000,0.000000,5.000000,-0.860628,-20.504349,0.183260,0.183260,10.500000,1
414,414,50.000000,-10.000000,-50.000000,0.000000,5.000000,-0.792026,-20.147678,0.183260,0.183260,10.500000,1
415,415,50.000000,-10.000000,-50.000000,0.000000,5.000000,-0.726089,-19.794857,0.183260,0.183260,10.500000,1
416,416,50.000000,-10.000000,-50.000000,0.000000,5.000000,-0.662678,-19.445813,0.183260,0.183260,10.500000,1
417,417,50.000000,-10.000000,-50.000000,0.000000,5.000000,-0.601661,-19.100476,0.183260,0.183260,10.500000,1
418,418,50.000000,-10.000000,-50.000000,0.000000,5.000000,-0.542907,-18.758778,0.183260,0.183260,10.500000,1
419,419,50.000000,-10.000000,-50.000000,0.000000,5.000000,-0.486291,-18.420656,0.183260,0.183260,10.500000,1
420,420,50.000000,-10.000000,-50.000000,0.000000,5.000000,-0.431695,-18.086047,0.183260,0.183260,10.500000,1
421,421,50.000000,-10.000000,-50.000000,0.000000,5.000000,-0.379004,-17.754893,0.183260,0.183260,10.500000,1
422,422,50.000000,-10.000000,-50.000000,0.000000,5.000000,-0.328108,-17.427138,0.183260,0.183260,10.500000,1
423,423,50.000000,-10.000000,-50.000000,0.000000,5.000000,-0.278903,-17.102728,0.183260,0.183260,10.500000,1
424,424,50.000000,-10.000000,-50.000000,0.000000,5.000000,-0.231290,-16.781614,0.183260,0.183260,10.500000,1
425,425,50.000000,-10.000000,-50.000000,0.000000,5.000000,-0.185176,-16.463747,0.183260,0.183260,10.500000,1
426,426,50.000000,-10.000000,-50.000000,0.000000,5.000000,-0.140472,-16.149082,0.183260,0.183260,10.500000,1
427,427,50.000000,-10.000000,-50.000000,0.000000,5.000000,-0.097094,-15.837578,0.183260,0.183260,10.500000,1
428,428,50.000000,-10.000000,-50.000000,0.000000,5.000000,-0.054965,-15.529195,0.183260,0.183260,10.500000,1
429,429,50.000000,-10.000000,-50.000000,0.000000,5.000000,-0.014010,-15.223894,0.183260,0.183260,10.500000,1
430,430,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.025838,-14.921642,0.183260,0.183260,10.500000,1
431,431,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.064643,-14.622404,0.183260,0.183260,10.500000,1
432,432,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.102463,-14.326151,0.183260,0.183260,10.500000,1
433,433,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.139354,-14.032853,0.183260,0.183260,10.500000,1
434,434,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.175365,-13.742484,0.183260,0.183260,10.500000,1
435,435,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.210542,-13.455019,0.183260,0.183260,10.500000,1
436,436,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.244928,-13.170434,0.183260,0.183260,10.500000,1
437,437,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.278559,-12.888708,0.183260,0.183260,10.500000,1
438,438,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.311471,-12.609820,0.183260,0.183260,10.500000,1
439,439,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.343693,-12.333751,0.183260,0.183260,10.500000,1
440,440,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.375255,-12.060484,0.183260,0.183260,10.500000,1
441,441,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.406180,-11.790001,0.183260,0.183260,10.500000,1
442,442,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.436490,-11.522287,0.183260,0.183260,10.500000,1
443,443,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.466203,-11.257327,0.183260,0.183260,10.500000,1
444,444,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.495338,-10.995107,0.183260,0.183260,10.500000,1
445,445,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.523906,-10.735614,0.183260,0.183260,10.500000,1
