,r_1,v_1,r_2,v_2,r_3,v_3
0,9.793388322520968e-12,0.6947098305005281,0.570756000762872,0.4282253485030587,0.6003033117556592,0.4016868494871999
1,0.6947098305005235,1.1017964318682516e-11,0.3400903378349468,0.7385491229399352,0.38766247531591636,0.7127616819464251
2,0.570756000762887,0.3400903378349498,9.91040582931646e-12,0.6768231790334511,0.5527464198603864,0.3636180169955757
3,0.4282253485030548,0.7385491229399344,0.676823179033452,1.1140310895996208e-11,0.41383069725809374,0.7454988775311501
4,0.6003033117556624,0.3876624753159118,0.5527464198603921,0.41383069725810906,9.551692770060072e-12,0.6919305469134549
5,0.4016868494872131,0.7127616819464193,0.3636180169955866,0.7454988775311311,0.6919305469134466,1.101596591723819e-11
